alias,source,project,id,atd_item,text,introducing_commit_hash,introducing_date,filename,number_of_changes,fixing_commit_hash,payment_date,last_known_path,intro-FAN-IN,intro-FAN-OUT,payment-FAN-IN,payment-FAN-OUT,intro-sloc,payment-sloc,intro-complexity,payment-complexity,normalized_intro-FAN-IN,normalized_intro-FAN-OUT,normalized_payment-FAN-IN,normalized_payment-FAN-OUT
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/ipc/TestSocketFactory.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/ipc/TestMRCJCSocketFactory.java,0,10,0,12,129,149,19,22,0,0.0775193798449612,0,0.0805369127516779
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/BigMapOutput.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/BigMapOutput.java,1,16,1,16,131,131,18,18,0.00763358778625954,0.122137404580153,0.00763358778625954,0.122137404580153
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/ClusterMapReduceTestCase.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/ClusterMapReduceTestCase.java,10,6,6,6,84,84,20,20,0.119047619047619,0.0714285714285714,0.0714285714285714,0.0714285714285714
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/ClusterWithLinuxTaskController.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/ClusterWithLinuxTaskController.java,8,22,NA,NA,330,NA,62,NA,0.0242424242424242,0.0666666666666667,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/ControlledMapReduceJob.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/ControlledMapReduceJob.java,1,31,NA,NA,416,NA,72,NA,0.00240384615384615,0.0745192307692308,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/DummyMemoryCalculatorPlugin.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/DummyMemoryCalculatorPlugin.java,0,3,NA,NA,16,NA,2,NA,0,0.1875,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/DummyResourceCalculatorPlugin.java,2,,,hadoop-tools/hadoop-gridmix/src/test/java/org/apache/hadoop/mapred/gridmix/DummyResourceCalculatorPlugin.java,3,4,2,4,63,83,9,13,0.0476190476190476,0.0634920634920635,0.0240963855421687,0.0481927710843374
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/DummyTaskTrackerInstrumentation.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/DummyTaskTrackerInstrumentation.java,2,1,NA,NA,39,NA,7,NA,0.0512820512820513,0.0256410256410256,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/EmptyInputFormat.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/EmptyInputFormat.java,1,4,0,4,19,19,2,2,0.0526315789473684,0.210526315789474,0,0.210526315789474
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/FakeObjectUtilities.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/FakeObjectUtilities.java,13,21,NA,NA,494,NA,94,NA,0.0263157894736842,0.0425101214574899,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/GenericMRLoadGenerator.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/GenericMRLoadGenerator.java,1,32,1,32,613,613,63,63,0.00163132137030995,0.0522022838499184,0.00163132137030995,0.0522022838499184
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/HadoopTestCase.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/HadoopTestCase.java,26,5,NA,NA,89,NA,20,NA,0.292134831460674,0.0561797752808989,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/JobClientUnitTest.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/JobClientUnitTest.java,0,3,0,14,57,174,4,15,0,0.0526315789473684,0,0.0804597701149425
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/MRBench.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/MRBench.java,1,17,1,17,221,221,40,40,0.00452488687782806,0.0769230769230769,0.00452488687782806,0.0769230769230769
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/MRCaching.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/MRCaching.java,2,20,1,20,259,240,26,24,0.00772200772200772,0.0772200772200772,0.00416666666666667,0.0833333333333333
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/MiniMRCluster.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/MiniMRCluster.java,96,26,NA,NA,539,NA,113,NA,0.178107606679035,0.0482374768089054,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/NotificationTestCase.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/NotificationTestCase.java,2,15,NA,NA,151,NA,19,NA,0.0132450331125828,0.0993377483443709,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/QueueManagerTestUtils.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/QueueManagerTestUtils.java,12,14,NA,NA,227,NA,25,NA,0.052863436123348,0.0616740088105727,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/ReliabilityTest.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/ReliabilityTest.java,1,20,1,20,423,423,74,74,0.00236406619385343,0.0472813238770686,0.00236406619385343,0.0472813238770686
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/SortValidator.java,4,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/SortValidator.java,7,29,NA,NA,412,NA,66,NA,0.0169902912621359,0.0703883495145631,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestAdminOperationsProtocolWithServiceAuthorization.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestAdminOperationsProtocolWithServiceAuthorization.java,0,6,NA,NA,26,NA,2,NA,0,0.230769230769231,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestAuditLogger.java,4,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestAuditLogger.java,0,6,0,7,84,88,9,9,0,0.0714285714285714,0,0.0795454545454545
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestBadRecords.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestBadRecords.java,0,24,0,24,218,220,26,26,0,0.110091743119266,0,0.109090909090909
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestClusterMRNotification.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestClusterMRNotification.java,0,2,0,2,7,7,1,1,0,0.285714285714286,0,0.285714285714286
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestClusterMapReduceTestCase.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestClusterMapReduceTestCase.java,0,14,0,14,79,84,8,8,0,0.177215189873418,0,0.166666666666667
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestClusterStatus.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestClusterStatus.java,0,21,NA,NA,203,NA,12,NA,0,0.103448275862069,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestCollect.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestCollect.java,0,11,0,13,97,99,17,17,0,0.11340206185567,0,0.131313131313131
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestCombineFileInputFormat.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestCombineFileInputFormat.java,0,9,0,9,56,56,3,3,0,0.160714285714286,0,0.160714285714286
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestCombineOutputCollector.java,4,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestCombineOutputCollector.java,0,4,0,5,89,95,5,5,0,0.0449438202247191,0,0.0526315789473684
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestCommandLineJobSubmission.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestCommandLineJobSubmission.java,0,9,0,9,97,99,6,6,0,0.0927835051546392,0,0.0909090909090909
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestComparators.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestComparators.java,0,16,0,19,305,330,60,61,0,0.0524590163934426,0,0.0575757575757576
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestCompositeTaskTrackerInstrumentation.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestCompositeTaskTrackerInstrumentation.java,0,7,NA,NA,60,NA,1,NA,0,0.116666666666667,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestCompressedEmptyMapOutputs.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestCompressedEmptyMapOutputs.java,0,16,NA,NA,66,NA,7,NA,0,0.242424242424242,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestConcatenatedCompressedInput.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestConcatenatedCompressedInput.java,0,17,0,19,470,478,40,41,0,0.0361702127659574,0,0.0397489539748954
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestControlledMapReduceJob.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestControlledMapReduceJob.java,0,5,NA,NA,42,NA,1,NA,0,0.119047619047619,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestCounters.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapred/TestCounters.java,0,3,0,9,55,289,11,36,0,0.0545454545454545,0,0.0311418685121107
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestDebugScript.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestDebugScript.java,1,16,NA,NA,96,NA,11,NA,0.0104166666666667,0.166666666666667,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestDebugScriptWithLinuxTaskController.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestDebugScriptWithLinuxTaskController.java,0,9,NA,NA,42,NA,2,NA,0,0.214285714285714,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestEmptyJob.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestEmptyJob.java,0,23,NA,NA,175,NA,18,NA,0,0.131428571428571,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestFieldSelection.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestFieldSelection.java,0,11,0,11,62,62,3,3,0,0.17741935483871,0,0.17741935483871
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestFileInputFormat.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestMRCJCFileInputFormat.java,0,14,0,16,156,247,19,32,0,0.0897435897435897,0,0.0647773279352227
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestFileInputFormatPathFilter.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestFileInputFormatPathFilter.java,0,7,0,7,101,101,19,19,0,0.0693069306930693,0,0.0693069306930693
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestFileOutputCommitter.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestMRCJCFileOutputCommitter.java,0,20,0,20,158,157,10,10,0,0.126582278481013,0,0.127388535031847
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestFileOutputFormat.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestFileOutputFormat.java,0,14,0,16,113,118,18,18,0,0.123893805309735,0,0.135593220338983
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestGetSplitHosts.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestGetSplitHosts.java,0,4,0,4,56,56,4,4,0,0.0714285714285714,0,0.0714285714285714
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestIFile.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestIFile.java,0,8,0,12,36,49,2,2,0,0.222222222222222,0,0.244897959183673
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestIFileStreams.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestIFileStreams.java,0,5,0,6,76,77,12,12,0,0.0657894736842105,0,0.0779220779220779
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestIndexCache.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapred/TestIndexCache.java,0,13,0,13,211,251,28,36,0,0.0616113744075829,0,0.051792828685259
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestInputPath.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestInputPath.java,0,4,0,4,82,82,1,1,0,0.0487804878048781,0,0.0487804878048781
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJavaSerialization.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestJavaSerialization.java,0,16,0,17,108,122,7,8,0,0.148148148148148,0,0.139344262295082
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobCleanup.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestJobCleanup.java,0,20,0,22,210,223,21,24,0,0.0952380952380952,0,0.0986547085201794
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobClient.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestMRCJCJobClient.java,1,18,0,18,57,59,5,5,0.0175438596491228,0.315789473684211,0,0.305084745762712
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobConf.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestMRCJCJobConf.java,0,5,0,5,44,47,3,3,0,0.113636363636364,0,0.106382978723404
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobCounters.java,3,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestJobCounters.java,0,38,0,36,504,546,49,53,0,0.0753968253968254,0,0.0659340659340659
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobDirCleanup.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobDirCleanup.java,1,15,NA,NA,74,NA,12,NA,0.0135135135135135,0.202702702702703,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobExecutionAsDifferentUser.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobExecutionAsDifferentUser.java,0,12,NA,NA,94,NA,8,NA,0,0.127659574468085,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobHistory.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobHistory.java,1,37,NA,NA,662,NA,73,NA,0.00151057401812689,0.0558912386706949,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobHistoryParsing.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobHistoryParsing.java,0,16,NA,NA,91,NA,3,NA,0,0.175824175824176,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobInProgress.java,4,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobInProgress.java,0,21,NA,NA,243,NA,30,NA,0,0.0864197530864198,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobInProgressListener.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobInProgressListener.java,1,27,NA,NA,280,NA,27,NA,0.00357142857142857,0.0964285714285714,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobKillAndFail.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobKillAndFail.java,0,15,NA,NA,130,NA,18,NA,0,0.115384615384615,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobName.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestJobName.java,0,13,0,12,68,64,2,2,0,0.191176470588235,0,0.1875
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobQueueClient.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobQueueClient.java,0,7,NA,NA,72,NA,4,NA,0,0.0972222222222222,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobQueueInformation.java,3,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobQueueInformation.java,0,25,NA,NA,103,NA,12,NA,0,0.242718446601942,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobQueueTaskScheduler.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobQueueTaskScheduler.java,1,27,NA,NA,269,NA,39,NA,0.00371747211895911,0.100371747211896,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobRetire.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobRetire.java,0,28,NA,NA,263,NA,34,NA,0,0.106463878326996,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobStatusPersistency.java,2,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobStatusPersistency.java,0,20,NA,NA,132,NA,12,NA,0,0.151515151515152,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobSysDirWithDFS.java,2,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestJobSysDirWithDFS.java,0,15,0,15,97,97,7,7,0,0.154639175257732,0,0.154639175257732
